date,ridership Barrie ALLANDALE WATERFRONT GO,ridership Barrie AURORA GO,ridership Barrie BARRIE SOUTH GO,ridership Barrie BRADFORD GO,ridership Barrie KING CITY GO,ridership Barrie MAPLE GO,ridership Barrie RUTHERFORD GO,ridership Barrie UNION STATION,ridership Kitchener BRAMALEA GO,ridership Kitchener GEORGETOWN GO,ridership Kitchener GUELPH CENTRAL GO,ridership Kitchener KITCHENER GO,ridership Kitchener LONDON VIA,ridership Kitchener MALTON GO,ridership Kitchener MOUNT PLEASANT GO,ridership Kitchener UNION STATION,ridership Lakeshore East AJAX GO,ridership Lakeshore East ALDERSHOT GO,ridership Lakeshore East BURLINGTON GO,ridership Lakeshore East DURHAM COLLEGE OSHAWA GO,ridership Lakeshore East GUILDWOOD GO,ridership Lakeshore East NIAGARA FALLS GO (VIA STATION),ridership Lakeshore East OAKVILLE GO,ridership Lakeshore East OSHAWA GO,ridership Lakeshore East PICKERING GO,ridership Lakeshore East PICKERING SOUTH,ridership Lakeshore East UNION STATION,ridership Lakeshore East WEST HARBOUR,ridership Lakeshore East WHITBY GO,ridership Lakeshore West ALDERSHOT GO,ridership Lakeshore West APPLEBY GO,ridership Lakeshore West BRONTE GO,ridership Lakeshore West BURLINGTON GO,ridership Lakeshore West CLARKSON GO,ridership Lakeshore West EXHIBITION GO,ridership Lakeshore West HAMILTON GO CENTRE,ridership Lakeshore West MIMICO GO,ridership Lakeshore West NIAGARA FALLS GO (VIA STATION),ridership Lakeshore West OAKVILLE GO,ridership Lakeshore West OSHAWA GO,ridership Lakeshore West PICKERING SOUTH,ridership Lakeshore West PORT CREDIT GO,ridership Lakeshore West ST. CATHARINES GO (VIA STATION),ridership Lakeshore West UNION STATION,ridership Lakeshore West WEST HARBOUR,ridership Lakeshore West WEST HARBOUR GO,ridership Milton LISGAR GO,ridership Milton MILTON GO,ridership Milton UNION STATION,ridership Richmond Hill BLOOMINGTON GO,ridership Richmond Hill GORMLEY GO,ridership Richmond Hill UNION STATION,ridership Stouffville MILLIKEN GO,ridership Stouffville MOUNT JOY GO,ridership Stouffville OLD ELM GO,ridership Stouffville STOUFFVILLE GO,ridership Stouffville UNION STATION,ridership Stouffville UNIONVILLE GO,total_train_trips Barrie ALLANDALE WATERFRONT GO,total_train_trips Barrie AURORA GO,total_train_trips Barrie BARRIE SOUTH GO,total_train_trips Barrie BRADFORD GO,total_train_trips Barrie KING CITY GO,total_train_trips Barrie MAPLE GO,total_train_trips Barrie RUTHERFORD GO,total_train_trips Barrie UNION STATION,total_train_trips Kitchener BRAMALEA GO,total_train_trips Kitchener GEORGETOWN GO,total_train_trips Kitchener GUELPH CENTRAL GO,total_train_trips Kitchener KITCHENER GO,total_train_trips Kitchener LONDON VIA,total_train_trips Kitchener MALTON GO,total_train_trips Kitchener MOUNT PLEASANT GO,total_train_trips Kitchener UNION STATION,total_train_trips Lakeshore East AJAX GO,total_train_trips Lakeshore East ALDERSHOT GO,total_train_trips Lakeshore East BURLINGTON GO,total_train_trips Lakeshore East DURHAM COLLEGE OSHAWA GO,total_train_trips Lakeshore East GUILDWOOD GO,total_train_trips Lakeshore East NIAGARA FALLS GO (VIA STATION),total_train_trips Lakeshore East OAKVILLE GO,total_train_trips Lakeshore East OSHAWA GO,total_train_trips Lakeshore East PICKERING GO,total_train_trips Lakeshore East PICKERING SOUTH,total_train_trips Lakeshore East UNION STATION,total_train_trips Lakeshore East WEST HARBOUR,total_train_trips Lakeshore East WHITBY GO,total_train_trips Lakeshore West ALDERSHOT GO,total_train_trips Lakeshore West APPLEBY GO,total_train_trips Lakeshore West BRONTE GO,total_train_trips Lakeshore West BURLINGTON GO,total_train_trips Lakeshore West CLARKSON GO,total_train_trips Lakeshore West EXHIBITION GO,total_train_trips Lakeshore West HAMILTON GO CENTRE,total_train_trips Lakeshore West MIMICO GO,total_train_trips Lakeshore West NIAGARA FALLS GO (VIA STATION),total_train_trips Lakeshore West OAKVILLE GO,total_train_trips Lakeshore West OSHAWA GO,total_train_trips Lakeshore West PICKERING SOUTH,total_train_trips Lakeshore West PORT CREDIT GO,total_train_trips Lakeshore West ST. CATHARINES GO (VIA STATION),total_train_trips Lakeshore West UNION STATION,total_train_trips Lakeshore West WEST HARBOUR,total_train_trips Lakeshore West WEST HARBOUR GO,total_train_trips Milton LISGAR GO,total_train_trips Milton MILTON GO,total_train_trips Milton UNION STATION,total_train_trips Richmond Hill BLOOMINGTON GO,total_train_trips Richmond Hill GORMLEY GO,total_train_trips Richmond Hill UNION STATION,total_train_trips Stouffville MILLIKEN GO,total_train_trips Stouffville MOUNT JOY GO,total_train_trips Stouffville OLD ELM GO,total_train_trips Stouffville STOUFFVILLE GO,total_train_trips Stouffville UNION STATION,total_train_trips Stouffville UNIONVILLE GO
2019-01-21,5718.0,172.0,,877.0,,,,6677.0,,1668.0,,4435.0,,265.0,1710.0,7315.0,,6070.0,,,,147.0,3164.0,11959.0,,1584.0,3962.0,,,5733.0,3311.0,,,,,4554.0,23.0,1541.0,2842.0,10851.0,406.0,,,6210.0,,,,9325.0,9183.0,,3322.0,3417.0,,,5020.0,,5077.0,190.0,7.0,4.0,,3.0,,,,14.0,,2.0,,4.0,,1.0,9.0,14.0,,29.0,,,,1.0,8.0,46.0,,2.0,13.0,,,28.0,1.0,,,,,4.0,1.0,1.0,9.0,33.0,1.0,,,6.0,,,,10.0,10.0,,4.0,7.0,,,7.0,,14.0,5.0
2019-01-22,6408.0,382.0,,1019.0,,,,7613.0,,1606.0,,5768.0,,330.0,1775.0,8436.0,,8903.0,131.0,,,57.0,2751.0,15360.0,,1192.0,4394.0,,,9752.0,690.0,,2114.0,,,3552.0,31.0,1205.0,3540.0,9285.0,4651.0,,,6900.0,854.0,,,10508.0,10173.0,,4127.0,4168.0,,,6369.0,,6265.0,157.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,28.0,2.0,,,1.0,9.0,49.0,,2.0,14.0,,,29.0,1.0,,2.0,,,3.0,1.0,1.0,10.0,34.0,1.0,,,8.0,1.0,,,8.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-01-23,6116.0,393.0,,1164.0,,,,7501.0,,1469.0,,5305.0,,277.0,1945.0,7996.0,,8124.0,156.0,,,41.0,3793.0,16046.0,,914.0,4313.0,,,10261.0,769.0,,1366.0,,,4273.0,37.0,1070.0,3308.0,14870.0,532.0,,,5562.0,831.0,,,10307.0,9974.0,,3696.0,3933.0,,,6200.0,,6140.0,194.0,7.0,7.0,,3.0,,,,17.0,,2.0,,5.0,,1.0,9.0,14.0,,28.0,2.0,,,1.0,10.0,56.0,,2.0,14.0,,,29.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,42.0,1.0,,,8.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-01-24,6320.0,420.0,,1059.0,,,,7584.0,,1521.0,,5765.0,,299.0,1892.0,8365.0,,7927.0,141.0,,,52.0,3863.0,15692.0,,916.0,4249.0,,,10288.0,790.0,,1364.0,,,4186.0,25.0,1060.0,2725.0,12670.0,1095.0,,,6549.0,830.0,,,10534.0,10077.0,,4110.0,4124.0,,,6273.0,,6132.0,182.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,32.0,2.0,,,1.0,9.0,54.0,,2.0,13.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,10.0,39.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-01-25,5430.0,408.0,,925.0,,,,6723.0,,1374.0,,4991.0,,294.0,1667.0,7646.0,,7599.0,129.0,,,41.0,3546.0,14979.0,,825.0,3830.0,,,9861.0,647.0,,1160.0,,,3712.0,25.0,923.0,2939.0,12802.0,431.0,,,5759.0,672.0,,,9175.0,8665.0,,3678.0,3549.0,,,5598.0,,5442.0,188.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,33.0,2.0,,,1.0,10.0,56.0,,2.0,14.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,41.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-01-26,342.0,454.0,,,,,,669.0,,,,,,,,,,3659.0,,,,,,4294.0,,,322.0,,,5743.0,,,,,,,,,,5262.0,,,,,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,26.0,,,,,,30.0,,,1.0,,,26.0,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,
2019-01-27,280.0,412.0,,,,,,507.0,,,,,,,,,,2829.0,,,,,,3050.0,,,18.0,,,3759.0,,,,,,,,,,3416.0,,,,12.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,27.0,,,,,,30.0,,,1.0,,,27.0,,,,,,,,,,30.0,,,,1.0,,,,,,,,,,,,,,
2019-01-28,6210.0,428.0,,1067.0,,,,7425.0,,1559.0,,5317.0,,281.0,1722.0,8378.0,,9981.0,152.0,,,43.0,2435.0,15091.0,,789.0,2965.0,,,9150.0,644.0,,1310.0,,,4314.0,19.0,1053.0,2644.0,13635.0,,,,5727.0,768.0,,,8856.0,8879.0,,4031.0,4000.0,,,6158.0,,6222.0,193.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,28.0,2.0,,,1.0,7.0,53.0,,1.0,14.0,,,29.0,1.0,,2.0,,,4.0,1.0,1.0,8.0,39.0,,,,9.0,1.0,,,9.0,9.0,,5.0,7.0,,,9.0,,13.0,5.0
2019-01-29,4056.0,419.0,,964.0,,,,5343.0,,802.0,,3047.0,,187.0,1524.0,4927.0,,5214.0,130.0,,,32.0,2696.0,10894.0,,565.0,2971.0,,,5644.0,898.0,,1003.0,,,2598.0,9.0,692.0,2847.0,9110.0,366.0,,,4115.0,511.0,,,5921.0,5885.0,,2606.0,2642.0,,,4687.0,,4282.0,171.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,31.0,2.0,,,1.0,10.0,54.0,,2.0,13.0,,,31.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,39.0,1.0,,,9.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-01-30,6392.0,388.0,,1047.0,,,,7611.0,,1556.0,,5436.0,,330.0,1915.0,8145.0,,7486.0,152.0,,,42.0,3228.0,15408.0,,893.0,4482.0,,,9101.0,756.0,,1381.0,,,4257.0,,1093.0,2840.0,9456.0,574.0,,,9433.0,827.0,,,9918.0,9840.0,,4100.0,4055.0,,,6170.0,,6089.0,163.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,26.0,2.0,,,1.0,6.0,42.0,,2.0,11.0,,,27.0,1.0,,2.0,,,4.0,,1.0,7.0,30.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,4.0
2019-01-31,6389.0,405.0,,712.0,,,,7332.0,,1479.0,,4852.0,,253.0,1366.0,7131.0,,9444.0,124.0,,,,1190.0,14223.0,,570.0,3723.0,,,9971.0,749.0,,1222.0,,,5045.0,19.0,,2707.0,13473.0,,,,6238.0,801.0,,,9859.0,9460.0,,3271.0,3495.0,,,6560.0,,6052.0,189.0,7.0,8.0,,2.0,,,,18.0,,2.0,,5.0,,1.0,7.0,14.0,,31.0,2.0,,,,4.0,41.0,,1.0,10.0,,,32.0,1.0,,2.0,,,4.0,1.0,,4.0,34.0,,,,8.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-01,5225.0,386.0,,846.0,,,,6406.0,,272.0,,5616.0,,270.0,1638.0,7268.0,,7634.0,134.0,,,42.0,3448.0,14714.0,,846.0,3748.0,,,9913.0,607.0,,1166.0,,,3489.0,25.0,885.0,2803.0,12615.0,446.0,,,5484.0,681.0,,,8962.0,8533.0,,3442.0,3397.0,,,5451.0,,5343.0,176.0,7.0,8.0,,3.0,,,,18.0,,1.0,,5.0,,1.0,9.0,14.0,,33.0,2.0,,,1.0,10.0,56.0,,2.0,14.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,41.0,1.0,,,9.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-02,303.0,536.0,,,,,,736.0,,,,,,,,,,3660.0,,,,,,4165.0,,,205.0,,,6047.0,,,,,,,,,,5488.0,,,,19.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,32.0,,,,,,35.0,,,1.0,,,32.0,,,,,,,,,,36.0,,,,1.0,,,,,,,,,,,,,,
2019-02-03,270.0,468.0,,,,,,619.0,,,,,,,,,,2644.0,,,,,,2862.0,,,29.0,,,4251.0,,,,,,,,,,3933.0,,,,14.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,34.0,,,,,,36.0,,,1.0,,,34.0,,,,,,,,,,36.0,,,,1.0,,,,,,,,,,,,,,
2019-02-04,6224.0,450.0,,1087.0,,,,7451.0,,3491.0,,,,,3892.0,7358.0,,7694.0,146.0,,,47.0,4007.0,15993.0,,939.0,4460.0,,,10195.0,672.0,,1318.0,,,4244.0,21.0,1120.0,3238.0,13442.0,440.0,,,6607.0,775.0,,,10592.0,10220.0,,4069.0,4093.0,,,6030.0,,6094.0,206.0,7.0,8.0,,3.0,,,,18.0,,2.0,,,,,9.0,14.0,,32.0,2.0,,,1.0,10.0,55.0,,2.0,14.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,40.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,13.0,5.0
2019-02-05,6414.0,367.0,,1008.0,,,,7581.0,,1602.0,,5850.0,,283.0,1803.0,8511.0,,8545.0,155.0,,,,3720.0,12151.0,,1360.0,3544.0,,,10110.0,1711.0,,1392.0,,,5551.0,23.0,,1393.0,12603.0,496.0,,,6700.0,839.0,,,10594.0,10167.0,,4024.0,3983.0,,,6301.0,,5986.0,188.0,7.0,7.0,,3.0,,,,17.0,,2.0,,5.0,,1.0,9.0,14.0,,25.0,2.0,,,,4.0,29.0,,2.0,5.0,,,26.0,1.0,,2.0,,,4.0,1.0,,4.0,25.0,1.0,,,7.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,13.0,4.0
2019-02-06,5933.0,311.0,,949.0,,,,6952.0,,1327.0,,4859.0,,250.0,1517.0,7264.0,,8057.0,147.0,,,39.0,3749.0,14650.0,,1344.0,3796.0,,,8631.0,524.0,,1325.0,,,3559.0,17.0,944.0,2731.0,12225.0,428.0,,,5056.0,714.0,,,8912.0,8089.0,,3781.0,3651.0,,,5865.0,,5817.0,159.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,32.0,2.0,,,1.0,10.0,55.0,,2.0,14.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,41.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-07,6084.0,433.0,,1068.0,,,,7378.0,,1568.0,,5399.0,,290.0,1877.0,8155.0,,7717.0,151.0,,,48.0,3814.0,15481.0,,881.0,4242.0,,,9618.0,719.0,,1339.0,,,4120.0,23.0,1016.0,3231.0,13002.0,541.0,,,6199.0,741.0,,,10333.0,9767.0,,3990.0,3935.0,,,6156.0,,5980.0,196.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,33.0,2.0,,,1.0,10.0,57.0,,2.0,14.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,42.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-08,5407.0,360.0,,885.0,,,,6452.0,,1330.0,,4841.0,,260.0,1616.0,7380.0,,7190.0,135.0,,,39.0,3546.0,14416.0,,788.0,3766.0,,,9417.0,566.0,,1199.0,,,3653.0,28.0,970.0,2828.0,12279.0,412.0,,,5771.0,728.0,,,9048.0,8543.0,,3579.0,3503.0,,,5634.0,,5496.0,172.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,33.0,2.0,,,1.0,10.0,57.0,,2.0,14.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,42.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-09,324.0,429.0,,,,,,678.0,,,,,,,,,,3008.0,,,,,,3392.0,,,190.0,,,4811.0,,,,,,,,,,4547.0,,,,31.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,34.0,,,,,,36.0,,,1.0,,,34.0,,,,,,,,,,36.0,,,,1.0,,,,,,,,,,,,,,
2019-02-10,237.0,351.0,,,,,,486.0,,,,,,,,,,2359.0,,,,,,2558.0,,,22.0,,,3571.0,,,,,,,,,,3377.0,,,,15.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,34.0,,,,,,36.0,,,1.0,,,34.0,,,,,,,,,,36.0,,,,1.0,,,,,,,,,,,,,,
2019-02-11,6352.0,426.0,,1045.0,,,,7541.0,,1613.0,,5614.0,,300.0,1835.0,8206.0,,7649.0,161.0,,,45.0,3875.0,16303.0,,383.0,4464.0,,,9981.0,768.0,,1357.0,,,4311.0,26.0,1094.0,3121.0,13318.0,532.0,,,6645.0,776.0,,,10583.0,10241.0,,4193.0,4176.0,,,6236.0,,6206.0,199.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,33.0,2.0,,,1.0,10.0,56.0,,2.0,14.0,,,34.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,41.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-12,4177.0,191.0,,579.0,,,,4742.0,,918.0,,3188.0,,122.0,875.0,4825.0,,6653.0,113.0,,,33.0,2000.0,9947.0,,963.0,1995.0,,,4942.0,291.0,,1090.0,,,2672.0,10.0,773.0,1641.0,7099.0,222.0,,,4367.0,608.0,,,5913.0,4983.0,,2600.0,2348.0,,,4140.0,,4027.0,81.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,14.0,,32.0,2.0,,,1.0,6.0,43.0,,2.0,9.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,6.0,34.0,1.0,,,9.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-13,5884.0,418.0,,1011.0,,,,7161.0,,1318.0,,4862.0,,257.0,1800.0,7387.0,,8274.0,74.0,,,91.0,2475.0,14216.0,,870.0,3828.0,,,9804.0,812.0,,440.0,,,3731.0,14.0,1329.0,3343.0,12969.0,536.0,,,5937.0,648.0,,,8897.0,8754.0,,3764.0,3720.0,,,5707.0,,5649.0,188.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,15.0,,33.0,1.0,,,1.0,9.0,55.0,,2.0,13.0,,,34.0,1.0,,1.0,,,4.0,1.0,1.0,10.0,41.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-14,6180.0,409.0,,1109.0,,,,7606.0,,1549.0,,5668.0,,278.0,1890.0,8373.0,,8041.0,145.0,,,47.0,4118.0,15871.0,,1451.0,4490.0,,,10352.0,712.0,,1372.0,,,4224.0,21.0,1108.0,3179.0,13748.0,438.0,,,6844.0,826.0,,,10532.0,10253.0,,4078.0,4083.0,,,6384.0,,6261.0,187.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,15.0,,31.0,2.0,,,1.0,10.0,54.0,,2.0,14.0,,,32.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,40.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-15,4999.0,435.0,,853.0,,,,6475.0,,1267.0,,4628.0,,256.0,1748.0,7171.0,,8098.0,136.0,,,,3438.0,14919.0,,812.0,3507.0,,,10847.0,540.0,,923.0,,,4090.0,21.0,,2776.0,13190.0,469.0,,,5246.0,726.0,,,8620.0,8001.0,,3368.0,3269.0,,,5350.0,,5294.0,223.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,15.0,,33.0,1.0,,,,9.0,56.0,,2.0,14.0,,,34.0,1.0,,1.0,,,4.0,1.0,,10.0,41.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-16,386.0,582.0,,,,,,783.0,,,,,,,,,,4296.0,,,,,,4806.0,,,271.0,,,7507.0,,,,,,,,,,7037.0,,,,27.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,32.0,,,,,,35.0,,,1.0,,,32.0,,,,,,,,,,35.0,,,,1.0,,,,,,,,,,,,,,
2019-02-17,337.0,389.0,,,,,,712.0,,,,,,,,,,2733.0,,,,,,3038.0,,,34.0,,,4153.0,,,,,,,,,,4306.0,,,,13.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,25.0,,,,,,28.0,,,1.0,,,25.0,,,,,,,,,,28.0,,,,1.0,,,,,,,,,,,,,,
2019-02-18,377.0,485.0,,,,,,660.0,,,,,,,,,,3400.0,,,,,,3890.0,,,25.0,,,5103.0,,,,,,,,,,4410.0,,,,21.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,31.0,,,,,,35.0,,,1.0,,,31.0,,,,,,,,,,35.0,,,,1.0,,,,,,,,,,,,,,
2019-02-19,6193.0,312.0,,902.0,,,,7086.0,,1527.0,,5533.0,,279.0,1645.0,8035.0,,7517.0,137.0,,,43.0,3904.0,15726.0,,928.0,4504.0,,,10035.0,659.0,,1349.0,,,4365.0,31.0,1088.0,3205.0,13342.0,547.0,,,6655.0,783.0,,,10263.0,9919.0,,4071.0,4094.0,,,6149.0,,6055.0,202.0,7.0,7.0,,3.0,,,,17.0,,2.0,,5.0,,1.0,9.0,15.0,,32.0,2.0,,,1.0,10.0,56.0,,2.0,14.0,,,33.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,41.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-20,6099.0,338.0,,886.0,,,,7100.0,,1477.0,,5405.0,,249.0,1586.0,7986.0,,6544.0,143.0,,,38.0,4474.0,15994.0,,1001.0,5077.0,,,9735.0,638.0,,1352.0,,,4237.0,132.0,1123.0,3305.0,12334.0,570.0,,,7510.0,794.0,,,10173.0,9844.0,,4053.0,4054.0,,,6020.0,,6084.0,197.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,15.0,,29.0,2.0,,,1.0,10.0,51.0,,2.0,13.0,,,30.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,37.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-21,5809.0,419.0,,916.0,,,,6932.0,,1450.0,,5184.0,,301.0,1682.0,7684.0,,8301.0,136.0,,,39.0,3738.0,16024.0,,914.0,4235.0,,,10889.0,671.0,,1337.0,,,4159.0,33.0,1101.0,3176.0,14121.0,540.0,,,6266.0,775.0,,,9877.0,9369.0,,3910.0,3887.0,,,5968.0,,5837.0,204.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,15.0,,31.0,2.0,,,1.0,10.0,57.0,,2.0,14.0,,,32.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,42.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-22,5211.0,395.0,,794.0,,,,6262.0,,1252.0,,4806.0,,244.0,1585.0,7094.0,,7728.0,124.0,,,35.0,3451.0,15239.0,,888.0,3709.0,,,10671.0,590.0,,1160.0,,,3662.0,8.0,961.0,2976.0,13119.0,491.0,,,5685.0,664.0,,,8893.0,8326.0,,3517.0,3448.0,,,5454.0,,5248.0,222.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,15.0,,30.0,2.0,,,1.0,10.0,56.0,,2.0,14.0,,,31.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,41.0,1.0,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-23,432.0,721.0,,,,,,926.0,,,,,,,,,,4137.0,,,,,,4849.0,,,322.0,,,7677.0,,,,,,,,,,6715.0,,,,28.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,28.0,,,,,,28.0,,,1.0,,,28.0,,,,,,,,,,28.0,,,,1.0,,,,,,,,,,,,,,
2019-02-24,353.0,450.0,,,,,,588.0,,,,,,,,,,2988.0,,,,,,2982.0,,,26.0,,,4802.0,,,,,,,,,,3686.0,,,,11.0,,,,,,,,,,,,,,,3.0,10.0,,,,,,12.0,,,,,,,,,,27.0,,,,,,26.0,,,1.0,,,27.0,,,,,,,,,,27.0,,,,1.0,,,,,,,,,,,,,,
2019-02-25,5723.0,409.0,,908.0,,,,6781.0,,1168.0,,5312.0,,266.0,1610.0,7440.0,,7465.0,157.0,,,43.0,3704.0,15287.0,,864.0,4247.0,,,10637.0,688.0,,1275.0,,,3983.0,29.0,1061.0,2639.0,13710.0,697.0,,,6157.0,734.0,,,9730.0,7735.0,,3969.0,3935.0,,,5980.0,,5840.0,165.0,7.0,7.0,,3.0,,,,17.0,,1.0,,5.0,,1.0,8.0,14.0,,31.0,2.0,,,1.0,9.0,57.0,,2.0,14.0,,,32.0,1.0,,2.0,,,4.0,1.0,1.0,10.0,42.0,1.0,,,10.0,1.0,,,10.0,4.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-26,6234.0,397.0,,1047.0,,,,7473.0,,1552.0,,5787.0,,287.0,1734.0,8341.0,,8089.0,149.0,,,46.0,3897.0,16276.0,,860.0,4409.0,,,10752.0,644.0,,1434.0,,,4392.0,27.0,1176.0,3173.0,14816.0,,,,6493.0,875.0,,,9979.0,10078.0,,3370.0,4135.0,,,5234.0,,6159.0,178.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,9.0,15.0,,28.0,2.0,,,1.0,10.0,54.0,,1.0,14.0,,,29.0,1.0,,2.0,,,4.0,1.0,1.0,11.0,39.0,,,,10.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
2019-02-27,5963.0,410.0,,897.0,,,,7163.0,,1706.0,,5069.0,,244.0,1320.0,7699.0,,8680.0,148.0,,,45.0,3724.0,15317.0,,909.0,3391.0,,,9834.0,1069.0,,1306.0,,,3638.0,84.0,923.0,1448.0,10332.0,784.0,,,6667.0,700.0,,,8752.0,8446.0,,3761.0,3719.0,,,5845.0,,5970.0,171.0,7.0,8.0,,3.0,,,,18.0,,2.0,,5.0,,1.0,8.0,15.0,,24.0,2.0,,,1.0,4.0,38.0,,2.0,7.0,,,25.0,1.0,,2.0,,,4.0,1.0,1.0,4.0,30.0,1.0,,,8.0,1.0,,,10.0,10.0,,5.0,7.0,,,9.0,,14.0,5.0
